ticker,fecha,dow,nivel,umbral_pct,hora_cruce,bucket,min_a_cierre,pierna_perdedora,roi_comb_t,roi_call_t,roi_put_t,ask_perdedora_t,ask_opuesta_t,ejecutable,pnl_hold,pnl_reforzar,pnl_contra,pnl_cortar,pct_hold,pct_reforzar,pct_contra,pct_cortar,call_occ,put_occ,nbbo_ok,hora_entrada
IWM,2026-05-19,Mar,combined,20,09:52,09:30-10:30,363,CALL,-21.91,-55.81,12.0,0.2,0.58,True,-1000.0,-1500.0,-1500.0,-219.07,-100.0,-100.0,-100.0,-21.91,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,combined,30,09:55,09:30-10:30,360,CALL,-30.74,-53.49,-8.0,0.21,0.47,True,-1000.0,-1500.0,-1500.0,-307.44,-100.0,-100.0,-100.0,-30.74,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,combined,40,11:00,10:30-12:00,295,CALL,-41.19,-88.37,6.0,0.06,0.54,True,-1000.0,-1500.0,-1500.0,-411.86,-100.0,-100.0,-100.0,-41.19,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,combined,50,11:13,10:30-12:00,282,CALL,-55.02,-86.05,-24.0,0.07,0.39,True,-1000.0,-1500.0,-1500.0,-550.23,-100.0,-100.0,-100.0,-55.02,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,combined,60,11:31,10:30-12:00,264,CALL,-63.19,-88.37,-38.0,0.06,0.33,True,-1000.0,-1500.0,-1500.0,-631.86,-100.0,-100.0,-100.0,-63.19,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,leg,20,09:31,09:30-10:30,384,CALL,3.56,-34.88,42.0,0.29,0.73,True,-1000.0,-1500.0,-1500.0,-674.42,-100.0,-100.0,-100.0,-67.44,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,leg,30,09:31,09:30-10:30,384,CALL,3.56,-34.88,42.0,0.29,0.73,True,-1000.0,-1500.0,-1500.0,-674.42,-100.0,-100.0,-100.0,-67.44,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,leg,40,09:41,09:30-10:30,374,CALL,-10.58,-51.16,30.0,0.22,0.66,True,-1000.0,-1500.0,-1500.0,-755.81,-100.0,-100.0,-100.0,-75.58,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,leg,50,09:41,09:30-10:30,374,CALL,-10.58,-51.16,30.0,0.22,0.66,True,-1000.0,-1500.0,-1500.0,-755.81,-100.0,-100.0,-100.0,-75.58,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
IWM,2026-05-19,Mar,leg,60,09:43,09:30-10:30,372,CALL,-4.23,-60.47,52.0,0.18,0.77,True,-1000.0,-1500.0,-1500.0,-802.33,-100.0,-100.0,-100.0,-80.23,O:IWM260519C00275000,O:IWM260519P00271000,True,09:30
QQQ,2026-05-20,Mié,leg,20,09:32,09:30-10:30,383,PUT,72.78,171.43,-25.86,0.45,1.54,True,1445.5,978.84,1825.38,1790.33,144.55,65.26,121.69,179.03,O:QQQ260520C00711000,O:QQQ260520P00696000,True,09:30
QQQ,2026-05-20,Mié,leg,30,09:33,09:30-10:30,382,PUT,68.5,173.21,-36.21,0.38,1.54,True,1445.5,984.98,1825.38,1738.61,144.55,65.67,121.69,173.86,O:QQQ260520C00711000,O:QQQ260520P00696000,True,09:30
QQQ,2026-05-20,Mié,leg,40,09:46,09:30-10:30,369,PUT,75.74,192.86,-41.38,0.35,1.66,True,1445.5,988.36,1761.77,1712.75,144.55,65.89,117.45,171.27,O:QQQ260520C00711000,O:QQQ260520P00696000,True,09:30
QQQ,2026-05-20,Mié,leg,50,10:16,09:30-10:30,339,PUT,63.49,182.14,-55.17,0.28,1.61,True,1445.5,999.08,1787.12,1643.78,144.55,66.61,119.14,164.38,O:QQQ260520C00711000,O:QQQ260520P00696000,True,09:30
QQQ,2026-05-20,Mié,leg,60,10:30,10:30-12:00,325,PUT,86.82,235.71,-62.07,0.24,1.9,True,1445.5,1008.0,1658.66,1609.3,144.55,67.2,110.58,160.93,O:QQQ260520C00711000,O:QQQ260520P00696000,True,09:30
SPY,2026-05-20,Mié,leg,20,09:44,09:30-10:30,371,PUT,-4.54,18.92,-28.0,0.37,0.45,True,753.24,266.76,1686.58,1103.24,75.32,17.78,112.44,110.32,O:SPY260520C00741000,O:SPY260520P00729000,True,09:30
SPY,2026-05-20,Mié,leg,30,09:45,09:30-10:30,370,PUT,-1.78,32.43,-36.0,0.33,0.5,True,753.24,268.39,1543.24,1063.24,75.32,17.89,102.88,106.32,O:SPY260520C00741000,O:SPY260520P00729000,True,09:30
SPY,2026-05-20,Mié,leg,40,09:46,09:30-10:30,369,PUT,8.78,67.57,-50.0,0.26,0.63,True,753.24,272.47,1277.05,993.24,75.32,18.16,85.14,99.32,O:SPY260520C00741000,O:SPY260520P00729000,True,09:30
SPY,2026-05-20,Mié,leg,50,09:46,09:30-10:30,369,PUT,8.78,67.57,-50.0,0.26,0.63,True,753.24,272.47,1277.05,993.24,75.32,18.16,85.14,99.32,O:SPY260520C00741000,O:SPY260520P00729000,True,09:30
SPY,2026-05-20,Mié,leg,60,10:16,09:30-10:30,339,PUT,17.3,94.59,-60.0,0.21,0.73,True,753.24,277.05,1136.8,943.24,75.32,18.47,75.79,94.32,O:SPY260520C00741000,O:SPY260520P00729000,True,09:30
IWM,2026-05-20,Mié,leg,20,09:37,09:30-10:30,378,PUT,5.91,42.59,-30.77,0.28,0.79,True,3111.11,2611.11,5421.24,3457.26,311.11,174.07,361.42,345.73,O:IWM260520C00275000,O:IWM260520P00272000,True,09:30
IWM,2026-05-20,Mié,leg,30,09:37,09:30-10:30,378,PUT,5.91,42.59,-30.77,0.28,0.79,True,3111.11,2611.11,5421.24,3457.26,311.11,174.07,361.42,345.73,O:IWM260520C00275000,O:IWM260520P00272000,True,09:30
IWM,2026-05-20,Mié,leg,40,09:40,09:30-10:30,375,PUT,25.43,94.44,-43.59,0.23,1.06,True,3111.11,2611.11,4705.45,3393.16,311.11,174.07,313.7,339.32,O:IWM260520C00275000,O:IWM260520P00272000,True,09:30
IWM,2026-05-20,Mié,leg,50,09:44,09:30-10:30,371,PUT,23.43,98.15,-51.28,0.2,1.08,True,3111.11,2611.11,4666.67,3354.7,311.11,174.07,311.11,335.47,O:IWM260520C00275000,O:IWM260520P00272000,True,09:30
IWM,2026-05-20,Mié,leg,60,09:45,09:30-10:30,370,PUT,43.3,148.15,-61.54,0.16,1.35,True,3111.11,2611.11,4255.56,3303.42,311.11,174.07,283.7,330.34,O:IWM260520C00275000,O:IWM260520P00272000,True,09:30
QQQ,2026-05-21,Jue,combined,20,09:44,09:30-10:30,371,PUT,-20.23,-20.0,-20.45,0.39,0.5,True,-990.91,-1490.91,-1480.91,-202.27,-99.09,-99.39,-98.73,-20.23,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,combined,30,10:06,09:30-10:30,349,PUT,-30.0,3.64,-63.64,0.17,0.58,True,-990.91,-1490.91,-1482.29,-300.0,-99.09,-99.39,-98.82,-30.0,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,combined,40,10:15,09:30-10:30,340,PUT,-40.23,-32.73,-47.73,0.24,0.38,True,-990.91,-1490.91,-1477.75,-402.27,-99.09,-99.39,-98.52,-40.23,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,combined,50,10:27,09:30-10:30,328,CALL,-51.14,-54.55,-47.73,0.26,0.24,True,-990.91,-1471.68,-1490.91,-511.36,-99.09,-98.11,-99.39,-51.14,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,combined,60,10:40,10:30-12:00,315,CALL,-61.59,-61.82,-61.36,0.22,0.18,True,-990.91,-1468.18,-1490.91,-615.91,-99.09,-97.88,-99.39,-61.59,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,leg,20,09:31,09:30-10:30,384,CALL,-12.05,-21.82,-2.27,0.44,0.44,True,-990.91,-1479.55,-1490.91,-609.09,-99.09,-98.64,-99.39,-60.91,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,leg,30,09:34,09:30-10:30,381,PUT,-3.18,25.45,-31.82,0.31,0.7,True,-990.91,-1490.91,-1483.77,-650.0,-99.09,-99.39,-98.92,-65.0,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,leg,40,09:54,09:30-10:30,361,PUT,-9.55,30.91,-50.0,0.23,0.73,True,-990.91,-1490.91,-1484.06,-740.91,-99.09,-99.39,-98.94,-74.09,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,leg,50,09:54,09:30-10:30,361,PUT,-9.55,30.91,-50.0,0.23,0.73,True,-990.91,-1490.91,-1484.06,-740.91,-99.09,-99.39,-98.94,-74.09,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
QQQ,2026-05-21,Jue,leg,60,10:00,09:30-10:30,355,PUT,-18.86,23.64,-61.36,0.18,0.69,True,-990.91,-1490.91,-1483.66,-797.73,-99.09,-99.39,-98.91,-79.77,O:QQQ260521C00717000,O:QQQ260521P00698000,True,09:30
SPY,2026-05-21,Jue,combined,20,09:33,09:30-10:30,382,PUT,-20.4,-15.0,-25.81,0.24,0.35,True,-921.37,-1400.54,-1349.94,-204.03,-92.14,-93.37,-90.0,-20.4,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,combined,30,09:38,09:30-10:30,377,PUT,-30.24,-25.0,-35.48,0.21,0.31,True,-921.37,-1397.56,-1340.73,-302.42,-92.14,-93.17,-89.38,-30.24,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,combined,40,10:20,09:30-10:30,335,PUT,-41.33,-37.5,-45.16,0.18,0.26,True,-921.37,-1393.59,-1325.22,-413.31,-92.14,-92.91,-88.35,-41.33,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,combined,50,10:28,09:30-10:30,327,PUT,-51.01,-37.5,-64.52,0.12,0.26,True,-921.37,-1379.7,-1325.22,-510.08,-92.14,-91.98,-88.35,-51.01,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,combined,60,10:49,10:30-12:00,306,PUT,-60.12,-52.5,-67.74,0.11,0.2,True,-921.37,-1375.92,-1296.37,-601.21,-92.14,-91.73,-86.42,-60.12,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,leg,20,09:32,09:30-10:30,383,PUT,-19.15,-12.5,-25.81,0.24,0.36,True,-921.37,-1400.54,-1351.93,-566.53,-92.14,-93.37,-90.13,-56.65,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,leg,30,09:34,09:30-10:30,381,PUT,-17.74,0.0,-35.48,0.21,0.41,True,-921.37,-1397.56,-1360.4,-614.92,-92.14,-93.17,-90.69,-61.49,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,leg,40,09:40,09:30-10:30,375,PUT,-29.72,-17.5,-41.94,0.19,0.34,True,-921.37,-1395.06,-1347.84,-647.18,-92.14,-93.0,-89.86,-64.72,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,leg,50,09:53,09:30-10:30,362,PUT,-20.28,17.5,-58.06,0.14,0.48,True,-921.37,-1385.66,-1369.29,-727.82,-92.14,-92.38,-91.29,-72.78,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
SPY,2026-05-21,Jue,leg,60,09:54,09:30-10:30,361,PUT,-12.26,40.0,-64.52,0.12,0.57,True,-921.37,-1379.7,-1377.51,-760.08,-92.14,-91.98,-91.83,-76.01,O:SPY260521C00744000,O:SPY260521P00729000,True,09:30
IWM,2026-05-21,Jue,combined,20,12:38,12:00-13:30,197,PUT,-29.16,30.77,-89.09,0.07,0.52,True,1884.62,1384.62,3548.08,-291.61,188.46,92.31,236.54,-29.16,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,combined,30,12:46,12:00-13:30,189,PUT,-30.07,30.77,-90.91,0.06,0.53,True,1884.62,1384.62,3507.26,-300.7,188.46,92.31,233.82,-30.07,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,combined,40,12:50,12:00-13:30,185,PUT,-40.7,7.69,-89.09,0.07,0.43,True,1884.62,1384.62,4000.89,-406.99,188.46,92.31,266.73,-40.7,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,leg,20,09:32,09:30-10:30,383,CALL,32.47,-20.51,85.45,0.32,1.03,True,1884.62,4900.24,1384.62,-602.56,188.46,326.68,92.31,-60.26,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,leg,30,09:33,09:30-10:30,382,CALL,36.43,-30.77,103.64,0.28,1.13,True,1884.62,5402.47,1384.62,-653.85,188.46,360.16,92.31,-65.38,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,leg,40,09:52,09:30-10:30,363,PUT,60.77,161.54,-40.0,0.34,1.04,True,1884.62,1384.62,2466.35,2184.62,188.46,92.31,164.42,218.46,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,leg,50,09:54,09:30-10:30,361,PUT,82.98,220.51,-54.55,0.26,1.27,True,1884.62,1384.62,2270.44,2111.89,188.46,92.31,151.36,211.19,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
IWM,2026-05-21,Jue,leg,60,10:02,09:30-10:30,353,PUT,104.08,271.79,-63.64,0.21,1.47,True,1884.62,1384.62,2149.92,2066.43,188.46,92.31,143.33,206.64,O:IWM260521C00280000,O:IWM260521P00277000,True,09:30
QQQ,2026-05-22,Vie,combined,20,10:20,09:30-10:30,335,PUT,-20.79,-19.35,-22.22,0.29,0.26,True,-986.11,-1468.87,-1486.11,-207.89,-98.61,-97.92,-99.07,-20.79,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,combined,30,10:34,10:30-12:00,321,PUT,-31.23,-9.68,-52.78,0.18,0.29,True,-986.11,-1458.33,-1486.11,-312.28,-98.61,-97.22,-99.07,-31.23,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,combined,40,10:47,10:30-12:00,308,PUT,-40.01,-16.13,-63.89,0.14,0.27,True,-986.11,-1450.4,-1486.11,-400.09,-98.61,-96.69,-99.07,-40.01,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,combined,50,11:41,10:30-12:00,254,PUT,-51.57,-22.58,-80.56,0.08,0.25,True,-986.11,-1423.61,-1486.11,-515.68,-98.61,-94.91,-99.07,-51.57,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,combined,60,11:49,10:30-12:00,246,PUT,-64.47,-48.39,-80.56,0.08,0.17,True,-986.11,-1423.61,-1486.11,-644.71,-98.61,-94.91,-99.07,-64.47,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,leg,20,09:32,09:30-10:30,383,PUT,40.5,103.23,-22.22,0.29,0.64,True,-986.11,-1468.87,-1486.11,-611.11,-98.61,-97.92,-99.07,-61.11,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,leg,30,09:36,09:30-10:30,379,PUT,33.11,96.77,-30.56,0.26,0.62,True,-986.11,-1466.88,-1486.11,-652.78,-98.61,-97.79,-99.07,-65.28,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,leg,40,10:23,09:30-10:30,332,CALL,-15.64,-45.16,13.89,0.18,0.42,True,-986.11,-1486.11,-1474.21,-711.92,-98.61,-99.07,-98.28,-71.19,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,leg,50,10:33,10:30-12:00,322,PUT,-29.84,-9.68,-50.0,0.19,0.29,True,-986.11,-1459.8,-1486.11,-750.0,-98.61,-97.32,-99.07,-75.0,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
QQQ,2026-05-22,Vie,leg,60,10:40,10:30-12:00,315,PUT,-32.17,-3.23,-61.11,0.15,0.31,True,-986.11,-1452.78,-1486.11,-805.56,-98.61,-96.85,-99.07,-80.56,O:QQQ260522C00725000,O:QQQ260522P00709000,True,09:30
SPY,2026-05-22,Vie,combined,20,10:43,10:30-12:00,312,PUT,-21.43,0.0,-42.86,0.25,0.51,True,-956.19,-1416.19,-1436.58,-214.29,-95.62,-94.41,-95.77,-21.43,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,combined,30,11:22,10:30-12:00,273,PUT,-30.9,12.0,-73.81,0.12,0.57,True,-956.19,-1372.86,-1438.65,-309.05,-95.62,-91.52,-95.91,-30.9,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,combined,40,12:06,12:00-13:30,229,PUT,-40.29,-2.0,-78.57,0.1,0.5,True,-956.19,-1356.19,-1436.19,-402.86,-95.62,-90.41,-95.75,-40.29,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,combined,50,12:19,12:00-13:30,216,PUT,-50.9,-28.0,-73.81,0.12,0.37,True,-956.19,-1372.86,-1429.16,-509.05,-95.62,-91.52,-95.28,-50.9,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,combined,60,13:19,12:00-13:30,156,PUT,-68.86,-52.0,-85.71,0.07,0.25,True,-956.19,-1313.33,-1416.19,-688.57,-95.62,-87.56,-94.41,-68.86,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,leg,20,09:36,09:30-10:30,379,PUT,40.29,102.0,-21.43,0.34,1.02,True,-956.19,-1426.78,-1446.39,-587.14,-95.62,-95.12,-96.43,-58.71,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,leg,30,09:37,09:30-10:30,378,PUT,54.52,140.0,-30.95,0.3,1.21,True,-956.19,-1422.86,-1447.93,-634.76,-95.62,-94.86,-96.53,-63.48,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,leg,40,09:46,09:30-10:30,369,PUT,51.76,144.0,-40.48,0.26,1.24,True,-956.19,-1417.73,-1448.13,-682.38,-95.62,-94.52,-96.54,-68.24,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,leg,50,10:42,10:30-12:00,313,PUT,-20.0,10.0,-50.0,0.22,0.56,True,-956.19,-1410.74,-1438.33,-730.0,-95.62,-94.05,-95.89,-73.0,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
SPY,2026-05-22,Vie,leg,60,10:58,10:30-12:00,297,PUT,-24.95,12.0,-61.9,0.17,0.57,True,-956.19,-1397.37,-1438.65,-789.52,-95.62,-93.16,-95.91,-78.95,O:SPY260522C00749000,O:SPY260522P00741000,True,09:30
IWM,2026-05-22,Vie,combined,20,10:06,09:30-10:30,349,PUT,-22.55,14.89,-60.0,0.15,0.55,True,-975.08,-1441.74,-1465.99,-225.53,-97.51,-96.12,-97.73,-22.55,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,combined,30,10:13,09:30-10:30,342,PUT,-32.46,-10.64,-54.29,0.17,0.43,True,-975.08,-1445.66,-1463.45,-324.62,-97.51,-96.38,-97.56,-32.46,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,combined,40,10:23,09:30-10:30,332,CALL,-40.55,-46.81,-34.29,0.26,0.24,True,-975.08,-1455.85,-1454.24,-405.47,-97.51,-97.06,-96.95,-40.55,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,combined,50,10:50,10:30-12:00,305,PUT,-53.43,-38.3,-68.57,0.12,0.3,True,-975.08,-1433.41,-1458.41,-534.35,-97.51,-95.56,-97.23,-53.43,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,combined,60,11:07,10:30-12:00,288,PUT,-63.74,-53.19,-74.29,0.1,0.23,True,-975.08,-1425.08,-1453.34,-637.39,-97.51,-95.01,-96.89,-63.74,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,leg,20,09:32,09:30-10:30,383,PUT,8.05,44.68,-28.57,0.27,0.69,True,-975.08,-1456.56,-1467.83,-632.22,-97.51,-97.1,-97.86,-63.22,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,leg,30,09:44,09:30-10:30,371,PUT,-16.44,4.26,-37.14,0.23,0.5,True,-975.08,-1453.34,-1465.08,-675.08,-97.51,-96.89,-97.67,-67.51,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,leg,40,09:45,09:30-10:30,370,PUT,-10.09,25.53,-45.71,0.2,0.6,True,-975.08,-1450.08,-1466.74,-717.93,-97.51,-96.67,-97.78,-71.79,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,leg,50,09:54,09:30-10:30,361,PUT,-4.1,48.94,-57.14,0.16,0.71,True,-975.08,-1443.83,-1468.03,-775.08,-97.51,-96.26,-97.87,-77.51,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
IWM,2026-05-22,Vie,leg,60,09:58,09:30-10:30,357,PUT,0.49,63.83,-62.86,0.14,0.78,True,-975.08,-1439.36,-1468.67,-803.65,-97.51,-95.96,-97.91,-80.36,O:IWM260522C00286000,O:IWM260522P00281000,True,09:30
QQQ,2026-05-26,Mar,combined,20,09:40,09:30-10:30,375,PUT,-26.42,-20.59,-32.26,0.22,0.28,True,-970.59,-1470.59,-1434.87,-264.23,-97.06,-98.04,-95.66,-26.42,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,combined,30,11:17,10:30-12:00,278,PUT,-35.34,-2.94,-67.74,0.11,0.34,True,-970.59,-1470.59,-1441.18,-353.42,-97.06,-98.04,-96.08,-35.34,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,combined,40,11:30,10:30-12:00,265,PUT,-44.17,-20.59,-67.74,0.11,0.28,True,-970.59,-1470.59,-1434.87,-441.65,-97.06,-98.04,-95.66,-44.17,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,combined,50,11:38,10:30-12:00,257,PUT,-50.19,-29.41,-70.97,0.1,0.25,True,-970.59,-1470.59,-1430.59,-501.9,-97.06,-98.04,-95.37,-50.19,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,combined,60,11:49,10:30-12:00,246,PUT,-61.81,-55.88,-67.74,0.11,0.16,True,-970.59,-1470.59,-1408.09,-618.12,-97.06,-98.04,-93.87,-61.81,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,leg,20,09:33,09:30-10:30,382,CALL,-13.52,-20.59,-6.45,0.28,0.3,True,-970.59,-1434.87,-1470.59,-602.94,-97.06,-95.66,-98.04,-60.29,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,leg,30,09:40,09:30-10:30,375,PUT,-26.42,-20.59,-32.26,0.22,0.28,True,-970.59,-1470.59,-1434.87,-631.88,-97.06,-98.04,-95.66,-63.19,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,leg,40,09:41,09:30-10:30,374,PUT,-26.99,-8.82,-45.16,0.18,0.32,True,-970.59,-1470.59,-1439.34,-696.39,-97.06,-98.04,-95.96,-69.64,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,leg,50,09:45,09:30-10:30,370,PUT,-12.57,26.47,-51.61,0.16,0.44,True,-970.59,-1470.59,-1447.86,-728.65,-97.06,-98.04,-96.52,-72.87,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
QQQ,2026-05-26,Mar,leg,60,10:07,09:30-10:30,348,PUT,-18.88,23.53,-61.29,0.13,0.43,True,-970.59,-1470.59,-1447.33,-777.04,-97.06,-98.04,-96.49,-77.7,O:QQQ260526C00732000,O:QQQ260526P00716000,True,09:30
SPY,2026-05-26,Mar,combined,20,09:54,09:30-10:30,361,PUT,-20.83,-14.58,-27.08,0.36,0.42,True,-968.75,-1440.97,-1456.85,-208.33,-96.88,-96.06,-97.12,-20.83,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,combined,30,10:54,10:30-12:00,301,PUT,-30.21,4.17,-64.58,0.18,0.51,True,-968.75,-1413.19,-1458.95,-302.08,-96.88,-94.21,-97.26,-30.21,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,combined,40,11:01,10:30-12:00,294,PUT,-43.75,-27.08,-60.42,0.2,0.36,True,-968.75,-1418.75,-1454.86,-437.5,-96.88,-94.58,-96.99,-43.75,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,combined,50,11:14,10:30-12:00,281,PUT,-50.0,-39.58,-60.42,0.2,0.3,True,-968.75,-1418.75,-1452.08,-500.0,-96.88,-94.58,-96.81,-50.0,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,combined,60,12:18,12:00-13:30,217,CALL,-61.46,-72.92,-50.0,0.14,0.25,True,-968.75,-1433.04,-1428.75,-614.58,-96.88,-95.54,-95.25,-61.46,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,leg,20,09:35,09:30-10:30,380,CALL,-3.12,-25.0,18.75,0.37,0.58,True,-968.75,-1455.24,-1451.51,-604.17,-96.88,-97.02,-96.77,-60.42,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,leg,30,09:41,09:30-10:30,374,PUT,-19.79,-2.08,-37.5,0.31,0.48,True,-968.75,-1436.49,-1458.33,-677.08,-96.88,-95.77,-97.22,-67.71,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,leg,40,09:44,09:30-10:30,371,PUT,-19.79,4.17,-43.75,0.28,0.51,True,-968.75,-1433.04,-1458.95,-708.33,-96.88,-95.54,-97.26,-70.83,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,leg,50,09:46,09:30-10:30,369,PUT,-12.5,25.0,-50.0,0.25,0.61,True,-968.75,-1428.75,-1460.55,-739.58,-96.88,-95.25,-97.37,-73.96,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
SPY,2026-05-26,Mar,leg,60,10:07,09:30-10:30,348,PUT,-26.04,8.33,-60.42,0.2,0.53,True,-968.75,-1418.75,-1459.32,-791.67,-96.88,-94.58,-97.29,-79.17,O:SPY260526C00753000,O:SPY260526P00746000,True,09:30
